preprocess,feature_map,model,seconds,ok,timed_out,converged,unreliable,accuracy,balanced_accuracy,auc,sensitivity,specificity,error
None (identity),Select best 500 genes,SVM (linear),0.138737,True,False,True,False,0.8225806451612904,0.8011363636363636,0.868181818181818,0.875,0.7272727272727273,
None (identity),Select best 500 genes,SVM (RBF),0.155755,True,False,True,False,0.8709677419354839,0.8693181818181819,0.8420454545454545,0.875,0.8636363636363636,
None (identity),Select best 500 genes,Decision Tree,0.069715,True,False,True,False,0.7580645161290323,0.7306818181818182,0.7306818181818182,0.825,0.6363636363636364,
None (identity),Select best 500 genes,Naive Bayes,0.073364,True,False,True,False,0.6774193548387096,0.7397727272727272,0.8613636363636363,0.525,0.9545454545454546,
None (identity),Select best 500 genes,k-NN,0.05524,True,False,True,False,0.8709677419354839,0.8590909090909091,0.88125,0.9,0.8181818181818182,
None (identity),Select best 500 genes,K-TSP (Top-Scoring Pairs),2.988996,True,False,True,False,0.8709677419354839,0.8693181818181819,0.9034090909090909,0.875,0.8636363636363636,
None (identity),Select best 500 genes,Nearest Shrunken Centroid,0.054181,True,False,True,False,0.7096774193548387,0.7340909090909091,0.7585227272727273,0.65,0.8181818181818182,
Standardize (z-score),None (identity),Random Forest,4.421479,True,False,True,False,0.8548387096774194,0.8465909090909092,0.8795454545454545,0.875,0.8181818181818182,
Standardize (z-score),None (identity),Gradient Boosting,6.252014,True,False,True,False,0.7903225806451613,0.7556818181818181,0.8130681818181819,0.875,0.6363636363636364,
Standardize (z-score),None (identity),Hist Gradient Boosting,2.61614,True,False,True,False,0.7903225806451613,0.7556818181818181,0.8238636363636364,0.875,0.6363636363636364,
Standardize (z-score),None (identity),Logistic Regression,0.130095,True,False,True,False,0.8064516129032258,0.7886363636363636,0.8681818181818182,0.85,0.7272727272727273,
Standardize (z-score),None (identity),SVM (linear),0.149387,True,False,True,False,0.8225806451612904,0.821590909090909,0.8409090909090908,0.825,0.8181818181818182,
Standardize (z-score),None (identity),SVM (RBF),0.162267,True,False,True,False,0.8709677419354839,0.8488636363636364,0.8454545454545455,0.925,0.7727272727272727,
Standardize (z-score),None (identity),Decision Tree,0.119219,True,False,True,False,0.7741935483870968,0.7840909090909092,0.784090909090909,0.75,0.8181818181818182,
Standardize (z-score),None (identity),Naive Bayes,0.042135,True,False,True,False,0.5967741935483871,0.6261363636363637,0.665909090909091,0.525,0.7272727272727273,
Standardize (z-score),None (identity),k-NN,0.044074,True,False,True,False,0.7903225806451613,0.7147727272727272,0.7846590909090909,0.975,0.45454545454545453,
Standardize (z-score),None (identity),K-TSP (Top-Scoring Pairs),3.003309,True,False,True,False,0.8548387096774194,0.8670454545454545,0.8914772727272726,0.825,0.9090909090909091,
Standardize (z-score),None (identity),Nearest Shrunken Centroid,0.033658,True,False,True,False,0.8064516129032258,0.8090909090909091,0.8704545454545455,0.8,0.8181818181818182,
Standardize (z-score),PCA (50 components),Random Forest,4.457988,True,False,True,False,0.6935483870967742,0.5988636363636364,0.84375,0.925,0.2727272727272727,
Standardize (z-score),PCA (50 components),Gradient Boosting,0.579356,True,False,True,False,0.7741935483870968,0.7534090909090909,0.7988636363636363,0.825,0.6818181818181818,
Standardize (z-score),PCA (50 components),Hist Gradient Boosting,0.230476,True,False,True,False,0.8225806451612904,0.8011363636363636,0.8261363636363637,0.875,0.7272727272727273,
Standardize (z-score),PCA (50 components),Logistic Regression,0.111286,True,False,True,False,0.8064516129032258,0.7886363636363636,0.8704545454545454,0.85,0.7272727272727273,
Standardize (z-score),PCA (50 components),SVM (linear),0.211811,True,False,True,False,0.8225806451612904,0.821590909090909,0.8409090909090908,0.825,0.8181818181818182,
Standardize (z-score),PCA (50 components),SVM (RBF),0.159249,True,False,True,False,0.8548387096774194,0.8363636363636364,0.846590909090909,0.9,0.7727272727272727,
Standardize (z-score),PCA (50 components),Decision Tree,0.07877,True,False,True,False,0.7903225806451613,0.7761363636363636,0.7761363636363636,0.825,0.7272727272727273,
Standardize (z-score),PCA (50 components),Naive Bayes,0.074583,True,False,True,False,0.7903225806451613,0.7863636363636364,0.8465909090909091,0.8,0.7727272727272727,
Standardize (z-score),PCA (50 components),k-NN,0.076966,True,False,True,False,0.7903225806451613,0.7147727272727272,0.7846590909090909,0.975,0.45454545454545453,
Standardize (z-score),PCA (50 components),K-TSP (Top-Scoring Pairs),0.144181,True,False,True,False,0.7580645161290323,0.8022727272727272,0.83125,0.65,0.9545454545454546,
Standardize (z-score),PCA (50 components),Nearest Shrunken Centroid,0.070518,True,False,True,False,0.6451612903225806,0.6840909090909091,0.7727272727272727,0.55,0.8181818181818182,
